DR Number,Date Reported,Date Occurred,Time Occurred,Area ID,Area Name,Reporting District,Crime Code,Crime Code Description,MO Codes,Victim Age,Victim Sex,Victim Descent,Premise Code,Premise Description,Weapon Used Code,Weapon Description,Status Code,Status Description,Crime Code 1,Crime Code 2,Crime Code 3,Crime Code 4,Address,Cross Street,Location ,Zip Codes
161310527,4/23/2016,4/23/2016,900,13,Newton,1385,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,AVALON,GAGE,"(33.9825, -118.2652)",90003
161310529,4/23/2016,4/23/2016,320,13,Newton,1346,210,ROBBERY,0429 0344 0342 1822 0216 0305 0448 0420 0370,50,M,H,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210,,,,VERNON                       AV,ASCOT,"(34.0039, -118.2499)",90011
161310530,4/23/2016,4/22/2016,2000,13,Newton,1371,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,300 W  53RD                         ST,,"(33.9942, -118.2783)",90037
161310532,4/23/2016,4/20/2016,1900,13,Newton,1344,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0329 1238,51,F,H,122,"VEHICLE, PASSENGER/TRUCK",,,IC,Invest Cont,745,,,,42ND                         ST,AVALON,"(34.0076, -118.2653)",90011
161310534,4/23/2016,4/23/2016,1400,13,Newton,1377,210,ROBBERY,0334 0344 0302 0432 0352 1221 0216 0346 0355 0913,42,M,H,108,PARKING LOT,109,SEMI-AUTOMATIC PISTOL,AA,Adult Arrest,210,,,,54TH                         ST,LONG BEACH                   AV,"(33.9938, -118.2432)",90058
161310550,4/23/2016,4/23/2016,416,13,Newton,1317,330,BURGLARY FROM VEHICLE,1609 1307 0358 0344,31,F,H,101,STREET,,,IC,Invest Cont,330,,,,16TH                         ST,HOOPER,"(34.0241, -118.2446)",90021
161310551,4/23/2016,4/23/2016,1250,13,Newton,1343,210,ROBBERY,0344 0325 0352 1221 0444 0345 0104 0432,0,F,H,405,CLOTHING STORE,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210,,,,700 E  JEFFERSON                    BL,,"(34.015, -118.2643)",90011
161310552,4/23/2016,4/23/2016,1020,13,Newton,1333,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,STANFORD,31ST,"(34.0163, -118.2624)",90011
161310553,4/22/2016,2/20/2016,900,13,Newton,1317,662,"BUNCO, GRAND THEFT",0701 0800 0601,37,M,H,208,AUTO SALES LOT,,,IC,Invest Cont,662,,,,1600    HOOPER                       AV,,"(34.0236, -118.2447)",90021
161310554,4/22/2016,4/21/2016,2315,13,Newton,1391,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 1813 0448 0319 0359 0419 0413 0356,29,F,B,101,STREET,,,IC,Invest Cont,626,,,,GRAND,GAGE                         AV,"(33.9824, -118.2801)",90003
161310555,4/23/2016,4/8/2016,1200,13,Newton,1394,354,THEFT OF IDENTITY,1822,42,F,B,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,100 E  67TH                         ST,,"(33.9788, -118.2739)",90003
161310557,4/22/2016,4/17/2016,1200,13,Newton,1321,354,THEFT OF IDENTITY,0930 1822,23,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354,,,,300 W  ADAMS                        BL,,"(34.0289, -118.2686)",90007
161310558,4/23/2016,4/23/2016,1240,13,Newton,1303,330,BURGLARY FROM VEHICLE,344,43,F,B,239,MEDICAL MARIJUANA FACILITIES/BUSINESSES,,,IC,Invest Cont,330,,,,1100 E  PICO                         BL,,"(34.0341, -118.2507)",90021
161310565,4/23/2016,4/21/2016,1950,13,Newton,1321,210,ROBBERY,0305 0355 0400 0344,49,F,H,101,STREET,205,KITCHEN KNIFE,AO,Adult Other,210,,,,21ST,BROADWAY,"(34.0294, -118.2671)",90007
161310569,4/23/2016,4/23/2016,1830,13,Newton,1344,624,BATTERY - SIMPLE ASSAULT,0416 0432 0913,53,M,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,900 E  41ST                         PL,,"(34.0084, -118.2599)",90011
161310570,4/24/2016,4/24/2016,100,13,Newton,1342,210,ROBBERY,0352 1221 0305 0302 0416 0344 1310 0432 0446 1311,41,M,H,101,STREET,102,HAND GUN,IC,Invest Cont,210,,,,38TH                         ST,WOODLAWN,"(34.0131, -118.2728)",90011
161310571,4/24/2016,4/24/2016,230,13,Newton,1393,210,ROBBERY,0334 0312 0302 0355 0346 0432 0344 1822 0337,44,M,H,101,STREET,101,REVOLVER,IC,Invest Cont,210,,,,65TH                         ST,BROADWAY,"(33.9807, -118.2783)",90003
161310572,4/24/2016,4/23/2016,2300,13,Newton,1364,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,CENTRAL                      AV,46TH                         ST,"(34.0018, -118.2565)",90011
161310573,4/23/2016,1/11/2016,726,13,Newton,1371,956,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",432,40,F,B,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,956,,,,100 W  52ND                         ST,,"(33.9956, -118.274)",90037
161310574,4/24/2016,4/24/2016,930,13,Newton,1367,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,46TH                         ST,ALAMEDA                      ST,"(34.0016, -118.2389)",90058
161310575,4/24/2016,4/23/2016,2200,13,Newton,1321,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,25TH                         ST,GRAND,"(34.0274, -118.2717)",90007
161310576,4/24/2016,4/23/2016,2230,13,Newton,1394,624,BATTERY - SIMPLE ASSAULT,0361 0603 0913 0448 0444 0416,59,M,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,6800 S  MAIN                         ST,,"(33.9779, -118.2739)",90003
161310577,4/24/2016,4/23/2016,2230,13,Newton,1394,624,BATTERY - SIMPLE ASSAULT,0603 0361 0913 0448 0444 0416,28,M,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,6800 S  MAIN                         ST,,"(33.9779, -118.2739)",90003
161310578,4/24/2016,4/23/2016,2230,13,Newton,1394,624,BATTERY - SIMPLE ASSAULT,0444 0416 0361 0603 0913 0448,59,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,6800 S  MAIN                         ST,,"(33.9779, -118.2739)",90003
161310579,4/24/2016,4/24/2016,10,13,Newton,1307,624,BATTERY - SIMPLE ASSAULT,0913 0416 0417,39,F,B,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,9TH                          ST,SAN JULIAN,"(34.0349, -118.2436)",90021
161310580,4/24/2016,4/10/2016,700,13,Newton,1341,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,0,,,101,STREET,,,IC,Invest Cont,420,,,,3900 S  GRAND                        AV,,"(34.0136, -118.2803)",90037
161310585,4/23/2016,4/23/2016,1810,13,Newton,1381,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1309 0319 0334 1310 0302 0432 0906 1822 0919,39,M,H,101,STREET,102,HAND GUN,AA,Adult Arrest,230,,,,61ST,BROADWAY,"(33.9842, -118.2783)",90003
161310586,4/24/2016,4/24/2016,825,13,Newton,1362,624,BATTERY - SIMPLE ASSAULT,1309 0342 1240 0416 0417 0327 0432,0,F,B,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,47TH                         PL,WALL                         ST,"(34.0002, -118.2718)",90011
161310588,4/24/2016,4/23/2016,2100,13,Newton,1345,310,BURGLARY,1601 0358 0344 0352 1221 0321,56,F,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,1100 E  42ND                         ST,,"(34.0075, -118.2565)",90011
161310592,4/23/2016,4/23/2016,2100,13,Newton,1383,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,2000 1814 0913 0432,34,F,B,501,SINGLE FAMILY DWELLING,511,VERBAL THREAT,IC,Invest Cont,930,,,,100 E  62ND                         ST,,"(33.9833, -118.2739)",90003
161310597,4/24/2016,4/24/2016,1250,13,Newton,1395,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 0446 0416 1243 1813,32,M,H,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,626,,,,SAN PEDRO                    ST,67TH                         ST,"(33.9788, -118.2695)",90003
161310606,4/24/2016,4/24/2016,1235,13,Newton,1385,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",344,46,F,H,402,MARKET,,,IC,Invest Cont,341,,,,900 E  SLAUSON                      AV,,"(33.9893, -118.2593)",90011
161310607,4/24/2016,4/24/2016,1600,13,Newton,1367,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,48TH,STANTON,"(33.9993, -118.2432)",90011
161310608,4/24/2016,4/24/2016,1741,13,Newton,1313,890,FAILURE TO YIELD,1309,0,M,O,101,STREET,,,IC,Invest Cont,890,,,,16TH                         ST,MAPLE                        AV,"(34.0313, -118.2584)",90015
161310609,4/24/2016,4/24/2016,1330,13,Newton,1383,626,INTIMATE PARTNER - SIMPLE ASSAULT,0913 2000 1814 0416,25,F,B,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,626,,,,61ST                         ST,BROADWAY,"(33.9842, -118.2783)",90003
161310611,4/25/2016,4/24/2016,1500,13,Newton,1395,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,AVALON                       BL,67TH                         ST,"(33.9788, -118.2652)",90003
161310614,4/24/2016,4/24/2016,2100,13,Newton,1317,624,BATTERY - SIMPLE ASSAULT,0446 0416 1309 0913,27,F,H,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,17TH                         ST,NAOMI                        AV,"(34.0242, -118.2471)",90021
161310615,4/24/2016,4/24/2016,1605,13,Newton,1385,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 1309 0444 0429 0448 0419 1813 1243,25,F,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626,,,,5900    METTLER                      ST,,"(33.9877, -118.2664)",90003
161310616,4/24/2016,4/24/2016,1600,13,Newton,1309,888,TRESPASSING,,0,M,O,108,PARKING LOT,,,IC,Invest Cont,888,,,,1700 E  7TH                          ST,,"(34.0348, -118.2362)",90021
161310620,4/25/2016,4/25/2016,10,13,Newton,1307,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0400 1402 1218 0334 0432,52,M,B,102,SIDEWALK,200,KNIFE WITH BLADE 6INCHES OR LESS,AA,Adult Arrest,230,998,,,1200 E  7TH                          ST,,"(34.0375, -118.2423)",90021
161310621,4/24/2016,4/24/2016,1600,13,Newton,1347,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0329 1307 1402,22,F,B,122,"VEHICLE, PASSENGER/TRUCK",,,IC,Invest Cont,745,998,,,COMPTON                      AV,41ST                         ST,"(34.0091, -118.2506)",90011
161310622,4/25/2016,4/25/2016,500,13,Newton,1365,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,1300 E  48TH                         ST,,"(34.0002, -118.2521)",90011
161310623,4/22/2016,4/22/2016,900,13,Newton,1309,623,BATTERY POLICE (SIMPLE),1212 0400,0,M,H,108,PARKING LOT,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,623,,,,1700 E  7TH                          ST,,"(34.0348, -118.2362)",90021
161310624,4/22/2016,4/22/2016,900,13,Newton,1309,623,BATTERY POLICE (SIMPLE),1212 0400,0,M,H,108,PARKING LOT,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,623,,,,1700 E  7TH                          ST,,"(34.0348, -118.2362)",90021
161310625,4/25/2016,4/24/2016,2300,13,Newton,1361,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,300 W  45TH                         ST,,"(34.0029, -118.2783)",90037
161310626,4/25/2016,4/24/2016,230,13,Newton,1313,330,BURGLARY FROM VEHICLE,0344 1609,28,M,B,101,STREET,,,IC,Invest Cont,330,,,,400 E  WASHINGTON                   BL,,"(34.0296, -118.2614)",90015
161310628,4/24/2016,4/24/2016,1900,13,Newton,1363,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0432 0411 1822 0334 0449,20,M,B,101,STREET,207,OTHER KNIFE,IC,Invest Cont,230,,,,49TH                         ST,CENTRAL,"(33.9993, -118.2565)",90011
161310631,4/25/2016,4/25/2016,15,13,Newton,1323,624,BATTERY - SIMPLE ASSAULT,2000 1814 0416 0913,30,F,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,700 E  22ND                         ST,,"(34.0249, -118.2592)",90011
161310632,4/22/2016,4/22/2016,2300,13,Newton,1383,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 0444 1814 0913,27,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,626,,,,100 W  GAGE                         AV,,"(33.9858, -118.2739)",90003
161310633,4/25/2016,4/24/2016,2100,13,Newton,1343,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,0,,,101,STREET,,,IC,Invest Cont,420,998,,,3700    GRIFFITH                     AV,,"(34.0128, -118.2623)",90011
161310635,4/23/2016,4/22/2016,2300,13,Newton,1383,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0913 0329,34,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,745,,,,100 W  GAGE                         AV,,"(33.9858, -118.2739)",90003
161310637,4/25/2016,4/25/2016,1715,13,Newton,1361,210,ROBBERY,0432 0337 0421 0344,0,F,H,203,OTHER BUSINESS,102,HAND GUN,AA,Adult Arrest,210,,,,4800 S  BROADWAY,,"(33.9992, -118.2783)",90037
161310639,4/25/2016,4/24/2016,2200,13,Newton,1313,520,VEHICLE - ATTEMPT STOLEN,0329 1300,20,M,H,101,STREET,,,IC,Invest Cont,520,,,,2000    MAPLE                        AV,,"(34.0286, -118.2622)",90015
161310640,4/24/2016,4/24/2016,1300,13,Newton,1377,888,TRESPASSING,,61,F,B,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,888,,,,5300    STAUNTON                     AV,,"(33.9946, -118.2415)",90058
161310641,4/25/2016,4/25/2016,1200,13,Newton,1351,210,ROBBERY,0344 0104 0334,0,M,H,203,OTHER BUSINESS,207,OTHER KNIFE,AA,Adult Arrest,210,,,,4000 S  MAIN                         ST,,"(34.0075, -118.2775)",90037
161310644,4/25/2016,4/22/2016,2300,13,Newton,1321,310,BURGLARY,344,0,M,A,721,HIGH SCHOOL,,,IC,Invest Cont,310,,,,1900    MAPLE                        AV,,"(34.0289, -118.2686)",90007
161310645,4/25/2016,4/20/2016,100,13,Newton,1307,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 1309,29,F,H,122,"VEHICLE, PASSENGER/TRUCK",,,IC,Invest Cont,740,,,,ALAMEDA                      ST,OLYMPIC                      AV,"(34.0285, -118.2391)",90021
161310650,4/25/2016,4/24/2016,2208,13,Newton,1345,310,BURGLARY,1402 0344 0329 1607,0,M,B,724,TRADE SCHOOL (MEDICAL-TECHNICAL-BUSINESS)*,,,IC,Invest Cont,310,998,,,1300 E  41ST                         ST,,"(34.0104, -118.2535)",90011
161310655,4/25/2016,4/24/2016,2340,13,Newton,1385,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,5900    TOWNE                        AV,,"(33.9878, -118.2675)",90003
161310665,4/25/2016,4/22/2016,1130,13,Newton,1321,330,BURGLARY FROM VEHICLE,344,50,F,W,108,PARKING LOT,,,IC,Invest Cont,330,,,,1900 S  BROADWAY,,"(34.0316, -118.2657)",90015
161310666,4/25/2016,4/25/2016,100,13,Newton,1362,626,INTIMATE PARTNER - SIMPLE ASSAULT,0444 0356 2000 0369 1813 2001,32,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626,,,,300 E  52ND                         ST,,"(33.9981, -118.2697)",90011
161310669,4/25/2016,4/21/2016,1800,13,Newton,1307,668,"EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)",0913 0344,57,M,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,668,,,,700    TOWNE                        AV,,"(34.0396, -118.2451)",90021
161310672,4/25/2016,4/25/2016,1100,13,Newton,1385,440,THEFT PLAIN - PETTY ($950 & UNDER),344,22,M,H,721,HIGH SCHOOL,,,IC,Invest Cont,440,,,,SLAUSON,AVALON,"(33.9893, -118.2652)",90011
161310673,4/25/2016,4/25/2016,100,13,Newton,1331,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",344,0,M,H,116,OTHER/OUTSIDE,,,IC,Invest Cont,341,,,,2600 S  HILL                         ST,,"(34.0258, -118.2708)",90007
161310675,4/25/2016,3/5/2016,1,13,Newton,1317,330,BURGLARY FROM VEHICLE,1300 0344 1607,26,F,H,101,STREET,,,IC,Invest Cont,330,,,,WASHINGTON,ALAMEDA,"(34.02, -118.2395)",90021
161310678,4/25/2016,4/25/2016,2100,13,Newton,1354,626,INTIMATE PARTNER - SIMPLE ASSAULT,0416 0913 2000 1241,25,F,B,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,626,,,,4100    WALL                         ST,,"(34.009, -118.2716)",90011
161310679,4/25/2016,4/24/2016,2100,13,Newton,1354,626,INTIMATE PARTNER - SIMPLE ASSAULT,0913 0416,22,F,B,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,626,,,,4100    WALL                         ST,,"(34.009, -118.2716)",90011
161310680,4/25/2016,1/4/2016,1,13,Newton,1341,649,DOCUMENT FORGERY / STOLEN FELONY,0344 1822,0,M,H,203,OTHER BUSINESS,,,IC,Invest Cont,649,,,,3700 S  BROADWAY,,"(34.0158, -118.2759)",90007
161310684,4/25/2016,4/25/2016,1515,13,Newton,1345,350,"THEFT, PERSON",1300 0344 1221 0352,17,F,H,102,SIDEWALK,,,IC,Invest Cont,350,,,,HOOPER,41ST                         PL,"(34.0084, -118.2521)",90011
161310686,4/25/2016,4/23/2016,730,13,Newton,1342,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),344,25,F,H,101,STREET,,,IC,Invest Cont,420,,,,37TH                         ST,MAIN                         ST,"(34.0149, -118.274)",90007
161310688,4/25/2016,4/25/2016,2020,13,Newton,1323,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 0913 1241 1242 0444,41,F,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,626,,,,900 E  ADAMS                        BL,,"(34.0199, -118.2575)",90011
161310693,4/25/2016,4/25/2016,2000,13,Newton,1353,220,ATTEMPTED ROBBERY,1309 0337 0446 0417 0416 0342,26,M,H,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,220,,,,VERNON                       AV,MCKINLEY                     AV,"(34.0039, -118.2609)",90011
161310695,4/21/2016,4/21/2016,1100,13,Newton,1393,624,BATTERY - SIMPLE ASSAULT,400,36,M,A,720,JUNIOR HIGH SCHOOL,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,100 W  69TH                         ST,,"(33.9774, -118.2739)",90003
161310696,4/26/2016,4/26/2016,1015,13,Newton,1362,946,OTHER MISCELLANEOUS CRIME,1212,0,M,H,101,STREET,511,VERBAL THREAT,IC,Invest Cont,946,,,,400 E  51ST                         ST,,"(33.9966, -118.2674)",90011
161310697,4/26/2016,4/26/2016,105,13,Newton,1362,946,OTHER MISCELLANEOUS CRIME,1212,0,M,H,101,STREET,511,VERBAL THREAT,IC,Invest Cont,946,,,,400 E  51ST                         ST,,"(33.9966, -118.2674)",90011
161310702,4/25/2016,4/21/2016,1440,13,Newton,1393,624,BATTERY - SIMPLE ASSAULT,1202 0400 0416 0432 0913,73,M,B,103,ALLEY,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,69TH                         ST,70TH                         ST,"(33.9786, -118.2761)",90003
161310704,4/26/2016,4/22/2016,1300,13,Newton,1371,510,VEHICLE - STOLEN,,0,,,108,PARKING LOT,,,IC,Invest Cont,510,,,,100 W  56TH                         ST,,"(33.9915, -118.2739)",90011
161310705,4/26/2016,4/21/2016,1415,13,Newton,1393,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,1251 0421 0432 0913,13,M,B,720,JUNIOR HIGH SCHOOL,511,VERBAL THREAT,IC,Invest Cont,930,,,,100 W  69TH                         ST,,"(33.9774, -118.2739)",90003
161310708,4/25/2016,4/19/2016,2300,13,Newton,1313,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",329,0,F,H,203,OTHER BUSINESS,,,IC,Invest Cont,740,,,,1900 S  SAN PEDRO                    ST,,"(34.0277, -118.2574)",90021
161310709,4/26/2016,4/22/2016,1000,13,Newton,1303,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0344 1817,47,M,O,203,OTHER BUSINESS,,,AO,Adult Other,341,,,,700 E  12TH                         ST,,"(34.0337, -118.2533)",90015
161310713,4/25/2016,4/25/2016,2250,13,Newton,1317,350,"THEFT, PERSON",0416 1309 0432 0344,61,F,H,108,PARKING LOT,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,350,624,,,1600 S  ALAMEDA                      ST,,"(34.0245, -118.244)",90021
161310714,4/26/2016,4/21/2016,1800,13,Newton,1362,331,THEFT FROM MOTOR VEHICLE - GRAND ($400 AND OVER),0344 1309 0329,52,M,H,108,PARKING LOT,,,IC,Invest Cont,331,,,,400    PARK FRONT                   WK,,"(33.9984, -118.2696)",90011
161310715,4/26/2016,4/24/2016,900,13,Newton,1323,440,THEFT PLAIN - PETTY ($950 & UNDER),344,47,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,440,,,,2600    STANFORD                     AV,,"(34.0208, -118.2595)",90011
161310716,4/26/2016,4/25/2016,2230,13,Newton,1352,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0329 1309,29,M,H,122,"VEHICLE, PASSENGER/TRUCK",,,IC,Invest Cont,745,,,,400 E  43RD                         PL,,"(34.0048, -118.2685)",90011
161310732,4/26/2016,4/25/2016,1700,13,Newton,1309,331,THEFT FROM MOTOR VEHICLE - GRAND ($400 AND OVER),344,23,M,X,108,PARKING LOT,,,IC,Invest Cont,331,,,,2000    IMPERIAL                     ST,,"(34.0215, -118.2313)",90021
161310736,4/26/2016,4/23/2016,1900,13,Newton,1325,330,BURGLARY FROM VEHICLE,1601 0344,58,M,H,101,STREET,,,IC,Invest Cont,330,,,,25TH                         ST,CENTRAL                      AV,"(34.0196, -118.2539)",90011
161310737,4/26/2016,4/26/2016,1300,13,Newton,1311,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0329 1307,54,F,B,122,"VEHICLE, PASSENGER/TRUCK",,,IC,Invest Cont,745,,,,GRAND                        AV,24TH                         ST,"(34.0335, -118.2737)",90007
161310738,4/26/2016,4/24/2016,1500,13,Newton,1309,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 0311 1309,64,M,H,203,OTHER BUSINESS,,,IC,Invest Cont,740,,,,1900 E  7TH                          PL,,"(34.0336, -118.2339)",90021
161310739,4/26/2016,4/26/2016,1105,13,Newton,1344,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",1202 1216 0913 0329 0601,61,F,O,203,OTHER BUSINESS,,,AO,Adult Other,740,,,,1000 E  42ND                         ST,,"(34.0076, -118.2583)",90011
161310740,4/26/2016,4/25/2016,1800,13,Newton,1303,310,BURGLARY,1606 0344,0,F,O,203,OTHER BUSINESS,,,IC,Invest Cont,310,,,,1000 E  OLYMPIC                      BL,,"(34.0344, -118.247)",90021
161310742,4/26/2016,4/26/2016,1515,13,Newton,1351,350,"THEFT, PERSON",0344 0352 1221 0336 0400 0346,31,F,H,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,350,,,,100 W  43RD                         ST,,"(34.0057, -118.274)",90037
161310743,4/26/2016,4/26/2016,1200,13,Newton,1325,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,0913 0432,31,F,H,501,SINGLE FAMILY DWELLING,511,VERBAL THREAT,IC,Invest Cont,930,,,,1200 E  ADAMS                        BL,,"(34.0177, -118.2525)",90011
161310744,4/26/2016,4/23/2016,2030,13,Newton,1321,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,1259 1251 0913 0432 1912 0906,17,F,H,501,SINGLE FAMILY DWELLING,511,VERBAL THREAT,AO,Adult Other,930,,,,1900    MAPLE                        AV,,"(34.0289, -118.2686)",90007
